"Item_Identifier,Outlet_Identifier,Item_Outlet_Sales",Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
"FDP07,OUT027,",FDP07,OUT027,5095.589333333333
"DRE01,OUT049,",DRE01,OUT049,3318.4803599999996
"FDU36,OUT045,",FDU36,OUT045,1426.7650133333334
"FDL28,OUT017,",FDL28,OUT017,3358.339586666667
"NCX53,OUT046,",NCX53,OUT046,2020.9693199999997
"FDZ39,OUT013,",FDZ39,OUT013,1906.1410133333331
"NCP42,OUT013,",NCP42,OUT013,2979.8100933333335
"FDJ14,OUT035,",FDJ14,OUT035,2091.9436
"FDK04,OUT049,",FDK04,OUT049,1160.1786933333335
"NCC19,OUT017,",NCC19,OUT017,2092.9201066666665
"FDS09,OUT018,",FDS09,OUT018,1117.9225866666666
"FDZ02,OUT046,",FDZ02,OUT046,2320.401773333333
"FDD35,OUT018,",FDD35,OUT018,1824.6914800000004
"NCY42,OUT017,",NCY42,OUT017,2639.941386666666
"FDB05,OUT045,",FDB05,OUT045,3758.485386666667
"FDF20,OUT035,",FDF20,OUT035,3173.8686000000002
"NCO41,OUT018,",NCO41,OUT018,1530.8961333333332
"FDC40,OUT027,",FDC40,OUT027,2811.362693333333
"FDV58,OUT045,",FDV58,OUT045,3036.4918666666667
"FDZ57,OUT045,",FDZ57,OUT045,2021.1912533333336
"DRM35,OUT046,",DRM35,OUT046,2397.6345733333324
"DRN36,OUT018,",DRN36,OUT018,1442.9661466666666
"FDQ13,OUT046,",FDQ13,OUT046,1860.6002933333332
"DRO35,OUT010,",DRO35,OUT010,224.01950666666667
"NCD43,OUT035,",NCD43,OUT035,2069.4839466666667
"FDA51,OUT018,",FDA51,OUT018,1906.6736533333337
"NCX17,OUT027,",NCX17,OUT027,5071.7093066666675
"NCZ17,OUT049,",NCZ17,OUT049,1152.1447066666665
"FDR11,OUT027,",FDR11,OUT027,3820.3604
"FDW34,OUT049,",FDW34,OUT049,3565.7140933333335
"FDN50,OUT017,",FDN50,OUT017,1772.2708266666668
"FDS09,OUT046,",FDS09,OUT046,1480.9611333333335
"FDS48,OUT018,",FDS48,OUT018,1860.0676533333333
"FDL44,OUT049,",FDL44,OUT049,2797.1589599999998
"DRF48,OUT018,",DRF48,OUT018,2276.9916133333336
"FDA14,OUT018,",FDA14,OUT018,1882.4385333333335
"NCD30,OUT049,",NCD30,OUT049,2359.905906666667
"FDI16,OUT017,",FDI16,OUT017,1108.1131333333333
"NCG06,OUT035,",NCG06,OUT035,3470.1052133333333
"DRZ24,OUT035,",DRZ24,OUT035,1939.2978533333333
"NCS17,OUT045,",NCS17,OUT045,1827.8873200000003
"FDB37,OUT045,",FDB37,OUT045,3716.0517333333332
"FDE10,OUT035,",FDE10,OUT035,1916.2167866666666
"FDC57,OUT045,",FDC57,OUT045,3445.204293333333
"FDM12,OUT018,",FDM12,OUT018,2145.74024
"FDE24,OUT049,",FDE24,OUT049,2144.763733333333
"FDW22,OUT045,",FDW22,OUT045,3544.8523599999994
"DRD01,OUT027,",DRD01,OUT027,2932.0056533333336
"NCZ18,OUT027,",NCZ18,OUT027,5174.153733333334
"FDN49,OUT045,",FDN49,OUT045,2157.45832
"FDR22,OUT035,",FDR22,OUT035,2097.225613333333
"FDV08,OUT019,",FDV08,OUT019,327.88430666666665
"FDY39,OUT046,",FDY39,OUT046,2087.638093333333
"FDV36,OUT049,",FDV36,OUT049,2144.763733333333
"FDO60,OUT045,",FDO60,OUT045,1350.6418800000001
"FDU04,OUT027,",FDU04,OUT027,2502.7865866666666
"FDR20,OUT027,",FDR20,OUT027,2598.794946666667
"FDW19,OUT019,",FDW19,OUT019,309.46384000000006
"FDU40,OUT049,",FDU40,OUT049,2779.7149999999997
"FDK15,OUT045,",FDK15,OUT045,2158.701146666667
"DRF15,OUT035,",DRF15,OUT035,2150.7559333333334
"FDQ25,OUT017,",FDQ25,OUT017,3089.223226666666
"FDI48,OUT019,",FDI48,OUT019,274.97540000000004
"FDS49,OUT046,",FDS49,OUT046,1669.7820133333332
"FDV22,OUT046,",FDV22,OUT046,1937.1672933333332
"NCV42,OUT046,",NCV42,OUT046,1878.8875999999998
"FDX26,OUT046,",FDX26,OUT046,2393.4622266666674
"FDI33,OUT018,",FDI33,OUT018,2001.8386666666663
"FDZ14,OUT049,",FDZ14,OUT049,2222.795493333333
"FDG10,OUT013,",FDG10,OUT013,1470.840973333333
"FDM38,OUT018,",FDM38,OUT018,1726.7301066666666
"FDG26,OUT027,",FDG26,OUT027,4788.611146666666
"FDH46,OUT035,",FDH46,OUT035,1921.2768666666668
"FDN13,OUT018,",FDN13,OUT018,1694.7273200000004
"FDU57,OUT035,",FDU57,OUT035,2432.7888133333336
"NCI06,OUT046,",NCI06,OUT046,2453.8724799999995
"FDM38,OUT045,",FDM38,OUT045,1844.5767066666667
"NCG42,OUT010,",NCG42,OUT010,327.3960533333333
"FDL39,OUT045,",FDL39,OUT045,3681.785226666667
"FDT31,OUT019,",FDT31,OUT019,412.7516133333334
"FDV59,OUT013,",FDV59,OUT013,2123.7244533333337
"FDB49,OUT035,",FDB49,OUT035,1805.7383733333336
"FDD58,OUT049,",FDD58,OUT049,1666.89688
"DRN59,OUT046,",DRN59,OUT046,2397.6345733333333
"FDX48,OUT049,",FDX48,OUT049,2442.1544
"FDQ11,OUT049,",FDQ11,OUT049,3358.9166133333333
"FDY12,OUT049,",FDY12,OUT049,1582.6065999999998
"FDQ11,OUT045,",FDQ11,OUT045,3325.360293333333
"DRI11,OUT017,",DRI11,OUT017,2289.4198800000004
"FDY32,OUT027,",FDY32,OUT027,3961.288066666666
"FDS51,OUT045,",FDS51,OUT045,803.7981466666665
"FDR19,OUT010,",FDR19,OUT010,246.21284000000006
"DRB13,OUT018,",DRB13,OUT018,2935.734133333333
"FDS21,OUT035,",FDS21,OUT035,1874.2269999999999
"FDQ40,OUT045,",FDQ40,OUT045,2935.556586666666
"NCE55,OUT013,",NCE55,OUT013,2723.2995466666666
"FDX43,OUT027,",FDX43,OUT027,4356.86204
"FDS12,OUT049,",FDS12,OUT049,1964.1987733333333
"DRK01,OUT027,",DRK01,OUT027,2381.03396
"FDN25,OUT017,",FDN25,OUT017,2245.21076
"FDB60,OUT046,",FDB60,OUT046,3431.2224933333337
"FDQ13,OUT017,",FDQ13,OUT017,1392.9423733333335
"DRK13,OUT045,",DRK13,OUT045,2392.973973333333
"DRF25,OUT018,",DRF25,OUT018,1296.6233066666668
"NCD42,OUT019,",NCD42,OUT019,262.6802933333334
"FDW25,OUT045,",FDW25,OUT045,1498.2719333333334
"NCV29,OUT027,",NCV29,OUT027,4729.44372
"NCK42,OUT035,",NCK42,OUT035,3683.5606933333333
"DRJ13,OUT027,",DRJ13,OUT027,3735.4043199999996
"DRD15,OUT017,",DRD15,OUT017,4421.222706666667
"FDM27,OUT045,",FDM27,OUT045,2564.1289600000005
"FDZ50,OUT018,",FDZ50,OUT018,2250.3152266666666
"FDC04,OUT046,",FDC04,OUT046,2828.6734933333337
"FDF50,OUT049,",FDF50,OUT049,2020.4366800000003
"FDP15,OUT045,",FDP15,OUT045,2998.585653333333
"FDK46,OUT035,",FDK46,OUT035,3411.42604
"FDZ56,OUT018,",FDZ56,OUT018,2252.80088
"FDY60,OUT049,",FDY60,OUT049,2207.26016
"FDB10,OUT035,",FDB10,OUT035,4061.6463199999994
"FDR57,OUT045,",FDR57,OUT045,2469.4078133333333
"FDU58,OUT049,",FDU58,OUT049,2526.8885466666666
"FDH02,OUT046,",FDH02,OUT046,1479.451986666667
"FDP48,OUT013,",FDP48,OUT013,2300.3390000000004
"FDI46,OUT035,",FDI46,OUT035,4061.6463200000003
"FDW56,OUT013,",FDW56,OUT013,3393.4938266666663
"NCM19,OUT010,",NCM19,OUT010,286.69347999999997
"FDS50,OUT027,",FDS50,OUT027,4559.9310399999995
"FDK24,OUT013,",FDK24,OUT013,1469.5093733333333
"FDO36,OUT017,",FDO36,OUT017,2505.8936533333335
"FDK45,OUT027,",FDK45,OUT027,2912.875
"NCL05,OUT045,",NCL05,OUT045,1386.99456
"FDL32,OUT018,",FDL32,OUT018,1576.6143999999997
"FDA28,OUT049,",FDA28,OUT049,2391.1985066666666
"FDY36,OUT018,",FDY36,OUT018,1252.3254133333335
"FDP32,OUT018,",FDP32,OUT018,1538.3530933333334
"FDL50,OUT046,",FDL50,OUT046,1708.620346666667
"DRC24,OUT049,",DRC24,OUT049,2284.981213333333
"NCS18,OUT017,",NCS18,OUT017,2260.7017066666667
"FDD16,OUT017,",FDD16,OUT017,1301.9497066666665
"NCV18,OUT013,",NCV18,OUT013,2004.19116
"FDX07,OUT046,",FDX07,OUT046,2765.5556533333333
"NCZ05,OUT027,",NCZ05,OUT027,2979.543773333333
"NCI31,OUT013,",NCI31,OUT013,1338.7462533333337
"FDK14,OUT049,",FDK14,OUT049,1334.6182933333332
"NCR06,OUT045,",NCR06,OUT045,1241.4062933333335
"NCF54,OUT049,",NCF54,OUT049,3159.664866666666
"DRG23,OUT010,",DRG23,OUT010,333.56579999999997
"FDD53,OUT046,",FDD53,OUT046,1296.8452399999999
"NCM31,OUT027,",NCM31,OUT027,2737.1925733333337
"FDT16,OUT017,",FDT16,OUT017,3376.9375999999997
"FDR40,OUT035,",FDR40,OUT035,1554.2879066666667
"DRG25,OUT017,",DRG25,OUT017,3173.6022799999996
"FDT10,OUT035,",FDT10,OUT035,1734.8528666666668
"FDY32,OUT013,",FDY32,OUT013,2592.5364266666666
"FDN50,OUT035,",FDN50,OUT035,1674.398226666667
"FDZ35,OUT019,",FDZ35,OUT019,263.0797733333333
"NCP54,OUT045,",NCP54,OUT045,2178.3200533333334
"NCD07,OUT035,",NCD07,OUT035,2191.54728
"FDS02,OUT018,",FDS02,OUT018,2141.257186666667
"DRN59,OUT018,",DRN59,OUT018,2250.0489066666664
"DRB24,OUT013,",DRB24,OUT013,2918.4233333333327
"FDP37,OUT027,",FDP37,OUT027,3551.2884266666665
"DRB01,OUT018,",DRB01,OUT018,2515.569946666666
"FDR47,OUT046,",FDR47,OUT046,2977.0581199999997
"NCM31,OUT010,",NCM31,OUT010,340.71205333333336
"NCF06,OUT027,",NCF06,OUT027,5895.880933333334
"NCV17,OUT027,",NCV17,OUT027,3809.0861866666673
"FDS10,OUT049,",FDS10,OUT049,2832.3575866666665
"FDN52,OUT035,",FDN52,OUT035,1695.0380266666666
"FDZ48,OUT013,",FDZ48,OUT013,1790.9576133333335
"FDJ48,OUT049,",FDJ48,OUT049,2386.315973333333
"DRB13,OUT027,",DRB13,OUT027,5539.145293333333
"FDV59,OUT017,",FDV59,OUT017,3183.8556000000003
"FDL32,OUT035,",FDL32,OUT035,1754.5605466666666
"FDZ12,OUT035,",FDZ12,OUT035,1703.8709733333335
"NCR06,OUT027,",NCR06,OUT027,2354.890213333333
"FDP51,OUT017,",FDP51,OUT017,1650.2518800000003
"FDY22,OUT013,",FDY22,OUT013,2781.756786666667
"FDZ38,OUT049,",FDZ38,OUT049,2441.5773733333335
"NCO54,OUT035,",NCO54,OUT035,2522.9381333333336
"FDR23,OUT035,",FDR23,OUT035,2781.97872
"FDM38,OUT049,",FDM38,OUT049,1875.15912
"FDS25,OUT013,",FDS25,OUT013,1779.1063733333333
"FDZ22,OUT013,",FDZ22,OUT013,2273.9289333333336
"FDZ20,OUT019,",FDZ20,OUT019,443.9998266666667
"FDD45,OUT010,",FDD45,OUT010,338.53710666666666
"FDN03,OUT049,",FDN03,OUT049,3001.8702666666663
"NCW30,OUT046,",NCW30,OUT046,2543.577933333333
"FDY24,OUT027,",FDY24,OUT027,3174.8007199999997
"FDJ26,OUT019,",FDJ26,OUT019,350.52150666666665
"FDM15,OUT049,",FDM15,OUT049,2750.508573333333
"NCW54,OUT027,",NCW54,OUT027,1648.8758933333334
"FDA23,OUT045,",FDA23,OUT045,1574.6613866666667
"FDA39,OUT019,",FDA39,OUT019,185.13678666666667
"FDZ12,OUT017,",FDZ12,OUT017,2282.3624
"NCB42,OUT046,",NCB42,OUT046,2215.91556
"FDL16,OUT046,",FDL16,OUT046,1183.4816933333336
"FDO24,OUT019,",FDO24,OUT019,310.70666666666665
"NCP42,OUT046,",NCP42,OUT046,2524.802373333333
"FDR19,OUT018,",FDR19,OUT018,2460.885573333333
"DRL01,OUT045,",DRL01,OUT045,1907.9164799999999
"FDV37,OUT046,",FDV37,OUT046,2650.9936666666667
"FDI41,OUT010,",FDI41,OUT010,232.80806666666666
"FDF58,OUT049,",FDF58,OUT049,2276.23704
"NCF43,OUT018,",NCF43,OUT018,2125.76624
"FDN02,OUT049,",FDN02,OUT049,2276.2814266666664
"NCP41,OUT035,",NCP41,OUT035,2255.9079466666667
"NCY17,OUT027,",NCY17,OUT027,1843.9109066666665
"FDL58,OUT027,",FDL58,OUT027,4095.60212
"NCA30,OUT027,",NCA30,OUT027,3918.144226666666
"FDE46,OUT018,",FDE46,OUT018,2284.0047066666666
"FDY38,OUT035,",FDY38,OUT035,3718.89248
"NCH29,OUT027,",NCH29,OUT027,2658.40624
"FDO20,OUT045,",FDO20,OUT045,3682.3178666666663
"FDP44,OUT018,",FDP44,OUT018,1373.5454000000002
"FDM02,OUT027,",FDM02,OUT027,2495.7734933333336
"FDJ14,OUT027,",FDJ14,OUT027,2427.329253333333
"FDH04,OUT010,",FDH04,OUT010,268.1398533333333
"DRK23,OUT046,",DRK23,OUT046,2397.6345733333333
"NCW05,OUT046,",NCW05,OUT046,1706.4010133333331
"FDF12,OUT049,",FDF12,OUT049,1964.1987733333333
"FDL51,OUT019,",FDL51,OUT019,299.5656133333333
"FDN03,OUT018,",FDN03,OUT018,2351.2505066666663
"DRJ37,OUT049,",DRJ37,OUT049,2680.555186666667
"FDM12,OUT019,",FDM12,OUT019,393.08831999999995
"FDA16,OUT045,",FDA16,OUT045,3432.3321600000004
"NCB07,OUT017,",NCB07,OUT017,3079.5025466666675
"NCI17,OUT019,",NCI17,OUT019,339.20290666666665
"FDR51,OUT046,",FDR51,OUT046,2087.6380933333335
"FDJ55,OUT045,",FDJ55,OUT045,3482.6666400000004
"NCZ17,OUT013,",NCZ17,OUT013,1438.39432
"FDU25,OUT013,",FDU25,OUT013,1899.6605600000003
"NCG18,OUT045,",NCG18,OUT045,1983.4625866666663
"DRM11,OUT017,",DRM11,OUT017,3157.4455333333326
"FDH16,OUT035,",FDH16,OUT035,1585.8468266666666
"FDZ04,OUT018,",FDZ04,OUT018,1412.1618
"NCX53,OUT035,",NCX53,OUT035,2953.9326666666666
"FDX38,OUT027,",FDX38,OUT027,3192.910479999999
"FDX09,OUT046,",FDX09,OUT046,2653.5680933333338
"NCW05,OUT018,",NCW05,OUT018,1816.4355600000001
"NCS41,OUT017,",NCS41,OUT017,2783.487866666667
"FDI26,OUT046,",FDI26,OUT046,2393.0627466666674
"NCZ41,OUT027,",NCZ41,OUT027,3171.9599733333334
"NCK06,OUT046,",NCK06,OUT046,2144.40864
"FDX23,OUT027,",FDX23,OUT027,2497.8152800000003
"NCA42,OUT046,",NCA42,OUT046,2284.6261200000004
"FDC20,OUT049,",FDC20,OUT049,1069.40796
"DRC49,OUT018,",DRC49,OUT018,2156.1711066666667
"FDX01,OUT013,",FDX01,OUT013,1899.6605599999998
"FDC08,OUT045,",FDC08,OUT045,3962.57528
"FDC02,OUT017,",FDC02,OUT017,3631.628293333333
"FDK10,OUT045,",FDK10,OUT045,2800.5323466666673
"DRC24,OUT013,",DRC24,OUT013,2748.68872
"FDW16,OUT019,",FDW16,OUT019,307.02257333333336
"NCU06,OUT018,",NCU06,OUT018,3268.8560666666667
"DRA59,OUT045,",DRA59,OUT045,1608.7503466666667
"FDR24,OUT019,",FDR24,OUT019,344.5736933333333
"DRL35,OUT018,",DRL35,OUT018,2253.6886133333333
"FDA49,OUT013,",FDA49,OUT013,1950.8827733333335
"NCC55,OUT046,",NCC55,OUT046,1357.7881333333332
"DRD24,OUT019,",DRD24,OUT019,272.04587999999995
"NCE55,OUT049,",NCE55,OUT049,3490.52308
"FDT33,OUT045,",FDT33,OUT045,2632.351266666666
"NCT53,OUT013,",NCT53,OUT013,1634.5833866666665
"FDS26,OUT046,",FDS26,OUT046,2719.52668
"FDL22,OUT018,",FDL22,OUT018,2001.8386666666663
"FDP44,OUT017,",FDP44,OUT017,1460.4988799999999
"FDC52,OUT018,",FDC52,OUT018,1896.0208533333337
"FDI53,OUT010,",FDI53,OUT010,268.9832
"FDZ23,OUT046,",FDZ23,OUT046,2593.912413333333
"NCT18,OUT013,",NCT18,OUT013,3118.1633333333334
"FDR13,OUT046,",FDR13,OUT046,1670.003946666667
"FDB09,OUT010,",FDB09,OUT010,320.64928
"FDZ60,OUT013,",FDZ60,OUT013,1711.2391599999999
"FDB11,OUT046,",FDB11,OUT046,3520.1733733333335
"FDC10,OUT018,",FDC10,OUT018,1297.5998133333333
"FDW56,OUT035,",FDW56,OUT035,2627.6462799999995
"FDK14,OUT027,",FDK14,OUT027,3515.29084
"DRE27,OUT027,",DRE27,OUT027,2841.2793066666663
"FDA38,OUT017,",FDA38,OUT017,3436.371346666667
"FDT11,OUT045,",FDT11,OUT045,2667.904986666667
"FDP15,OUT035,",FDP15,OUT035,2497.7265066666664
"FDV27,OUT035,",FDV27,OUT035,2949.1389066666666
"FDS36,OUT027,",FDS36,OUT027,3548.935933333333
"FDY40,OUT027,",FDY40,OUT027,2287.866346666667
"NCF19,OUT049,",NCF19,OUT049,1282.0644800000002
"FDF53,OUT045,",FDF53,OUT045,2812.2948133333334
"FDS14,OUT027,",FDS14,OUT027,3404.1910133333336
"FDE56,OUT046,",FDE56,OUT046,1748.2132533333338
"FDZ19,OUT035,",FDZ19,OUT035,2606.4738399999997
"FDZ46,OUT013,",FDZ46,OUT013,2276.0151066666667
"FDR16,OUT046,",FDR16,OUT046,3130.2365066666675
"FDG29,OUT018,",FDG29,OUT018,1400.4881066666667
"NCE30,OUT017,",NCE30,OUT017,2169.3983333333335
"FDZ40,OUT046,",FDZ40,OUT046,1378.6498666666666
"FDG58,OUT018,",FDG58,OUT018,2231.3177333333338
"DRH03,OUT013,",DRH03,OUT013,1432.7572133333335
"FDZ47,OUT045,",FDZ47,OUT045,1974.0970000000002
"FDV04,OUT018,",FDV04,OUT018,2380.812026666667
"FDZ10,OUT018,",FDZ10,OUT018,2203.442906666666
"FDG46,OUT017,",FDG46,OUT017,1954.52248
"NCF07,OUT045,",NCF07,OUT045,1576.0817599999998
"FDY44,OUT035,",FDY44,OUT035,2569.9436133333334
"FDB21,OUT013,",FDB21,OUT013,3485.0635200000006
"FDS20,OUT035,",FDS20,OUT035,2600.836733333333
"FDS49,OUT049,",FDS49,OUT049,1222.0980933333333
"FDX55,OUT027,",FDX55,OUT027,5947.369466666667
"NCQ02,OUT018,",NCQ02,OUT018,2136.907293333333
"FDR25,OUT013,",FDR25,OUT013,1779.1063733333335
"DRG39,OUT045,",DRG39,OUT045,1005.6687066666667
"FDB46,OUT046,",FDB46,OUT046,2601.058666666667
"NCC30,OUT018,",NCC30,OUT018,2658.495013333333
"FDE58,OUT035,",FDE58,OUT035,2579.220426666667
"FDC05,OUT019,",FDC05,OUT019,368.98636000000005
"FDY15,OUT046,",FDY15,OUT046,2388.0914399999997
"FDG14,OUT046,",FDG14,OUT046,1965.3528266666667
"FDL08,OUT049,",FDL08,OUT049,3678.2342933333334
"FDQ47,OUT013,",FDQ47,OUT013,1791.0907733333333
"FDN12,OUT035,",FDN12,OUT035,1901.4804133333332
"FDW10,OUT013,",FDW10,OUT013,2865.8251333333333
"FDD02,OUT035,",FDD02,OUT035,1495.5643466666668
"FDX35,OUT010,",FDX35,OUT010,538.76536
"FDT35,OUT046,",FDT35,OUT046,2687.080026666666
"DRN47,OUT019,",DRN47,OUT019,440.1825733333334
"FDB11,OUT010,",FDB11,OUT010,668.8182933333333
"FDN20,OUT045,",FDN20,OUT045,2947.7629199999997
"FDB59,OUT035,",FDB59,OUT035,3523.635533333333
"FDJ58,OUT045,",FDJ58,OUT045,3345.5118400000006
"FDU60,OUT046,",FDU60,OUT046,2593.912413333333
"FDS03,OUT049,",FDS03,OUT049,1649.71924
"FDU40,OUT019,",FDU40,OUT019,410.2215733333333
"DRH15,OUT049,",DRH15,OUT049,1796.2396266666665
"FDD04,OUT027,",FDD04,OUT027,3232.725319999999
"FDQ01,OUT046,",FDQ01,OUT046,2893.344866666667
"FDF28,OUT035,",FDF28,OUT035,2598.0403733333337
"FDD22,OUT010,",FDD22,OUT010,292.68567999999993
"FDY19,OUT046,",FDY19,OUT046,1682.432213333333
"FDN33,OUT035,",FDN33,OUT035,1897.66316
"FDV36,OUT035,",FDV36,OUT035,2161.630666666667
"FDW01,OUT010,",FDW01,OUT010,237.95692
"FDJ28,OUT049,",FDJ28,OUT049,3026.105386666667
"FDB17,OUT035,",FDB17,OUT035,2981.629946666666
"FDM40,OUT049,",FDM40,OUT049,1980.4886799999997
"FDV46,OUT045,",FDV46,OUT045,2481.8360800000005
"FDQ44,OUT049,",FDQ44,OUT049,2090.4344533333333
"NCD42,OUT046,",NCD42,OUT046,1439.6815333333332
"DRH37,OUT046,",DRH37,OUT046,1465.8252799999998
"FDR10,OUT018,",FDR10,OUT018,2290.352
"NCD06,OUT027,",NCD06,OUT027,1485.3554133333334
"FDI53,OUT046,",FDI53,OUT046,2487.82828
"FDG16,OUT035,",FDG16,OUT035,2809.3209066666664
"DRB25,OUT046,",DRB25,OUT046,1382.9997600000002
"FDY09,OUT046,",FDY09,OUT046,2321.9553066666663
"FDX48,OUT045,",FDX48,OUT045,2729.291746666667
"FDC03,OUT010,",FDC03,OUT010,445.46458666666666
"FDT47,OUT035,",FDT47,OUT035,2498.2591466666663
"FDW44,OUT027,",FDW44,OUT027,4741.339346666667
"FDT24,OUT017,",FDT24,OUT017,1250.5499466666668
"FDT12,OUT019,",FDT12,OUT019,367.5659866666667
"NCS38,OUT035,",NCS38,OUT035,2191.54728
"FDO39,OUT035,",FDO39,OUT035,2949.138906666667
"FDA13,OUT046,",FDA13,OUT046,1889.2296933333334
"FDO48,OUT035,",FDO48,OUT035,3286.166866666667
"DRJ01,OUT017,",DRJ01,OUT017,2125.1004399999997
"FDD53,OUT018,",FDD53,OUT018,1438.2167733333333
"NCT05,OUT049,",NCT05,OUT049,2774.743693333333
"FDQ51,OUT045,",FDQ51,OUT045,1331.46684
"FDU60,OUT013,",FDU60,OUT013,2493.9536399999997
"FDC59,OUT046,",FDC59,OUT046,1122.8938933333334
"FDP36,OUT035,",FDP36,OUT035,1410.3863333333331
"NCM19,OUT017,",NCM19,OUT017,1757.1793599999996
"FDL16,OUT035,",FDL16,OUT035,1257.0304
"FDE50,OUT018,",FDE50,OUT018,1881.3732533333334
"NCR18,OUT013,",NCR18,OUT013,1379.9814666666666
"NCD30,OUT035,",NCD30,OUT035,2547.262026666666
"FDH31,OUT013,",FDH31,OUT013,1980.266746666667
"FDD56,OUT019,",FDD56,OUT019,341.99926666666664
"FDC47,OUT049,",FDC47,OUT049,3145.905
"FDZ21,OUT045,",FDZ21,OUT045,1497.2510400000003
"FDM01,OUT049,",FDM01,OUT049,1704.7587066666667
"FDF24,OUT013,",FDF24,OUT013,1468.7991866666666
"FDW23,OUT017,",FDW23,OUT017,1103.76324
"FDY52,OUT018,",FDY52,OUT018,1504.6636133333332
"DRH37,OUT027,",DRH37,OUT027,3735.40432
"DRO47,OUT027,",DRO47,OUT027,3455.9014800000004
"FDR25,OUT049,",FDR25,OUT049,2248.2734399999995
"FDQ24,OUT027,",FDQ24,OUT027,3823.6450133333333
"DRJ51,OUT018,",DRJ51,OUT018,2619.3459733333334
"NCU06,OUT035,",NCU06,OUT035,3266.9474399999995
"NCV18,OUT018,",NCV18,OUT018,1548.7395733333333
"NCC06,OUT027,",NCC06,OUT027,3083.364186666667
"FDZ01,OUT018,",FDZ01,OUT018,1791.0907733333336
"FDT14,OUT017,",FDT14,OUT017,2034.3740933333331
"FDD11,OUT019,",FDD11,OUT019,481.0626933333333
"FDN09,OUT017,",FDN09,OUT017,4644.3100933333335
"NCO18,OUT010,",NCO18,OUT010,368.7644266666667
"FDZ50,OUT045,",FDZ50,OUT045,3700.4276266666666
"FDS44,OUT013,",FDS44,OUT013,3706.90808
"FDI36,OUT045,",FDI36,OUT045,3448.6664533333333
"FDA26,OUT010,",FDA26,OUT010,458.2923333333334
"NCY53,OUT049,",NCY53,OUT049,1928.1124133333333
"FDF32,OUT049,",FDF32,OUT049,3632.915506666667
"FDF59,OUT010,",FDF59,OUT010,311.86071999999996
"FDB20,OUT046,",FDB20,OUT046,2110.2752933333336
"DRH11,OUT035,",DRH11,OUT035,2521.1626666666675
"FDT03,OUT049,",FDT03,OUT049,1872.318373333333
"NCH06,OUT035,",NCH06,OUT035,3909.355666666667
"FDR55,OUT049,",FDR55,OUT049,3252.6549333333332
"FDI10,OUT035,",FDI10,OUT035,2468.9195600000003
"FDZ12,OUT045,",FDZ12,OUT045,2059.2306266666665
"FDM12,OUT049,",FDM12,OUT049,2978.167786666667
"DRB25,OUT045,",DRB25,OUT045,2015.6873066666667
"NCS41,OUT013,",NCS41,OUT013,1989.1440800000005
"NCT53,OUT049,",NCT53,OUT049,2399.14372
"NCD55,OUT013,",NCD55,OUT013,1224.53936
"FDY08,OUT049,",FDY08,OUT049,2786.3730000000005
"NCP55,OUT049,",NCP55,OUT049,1931.8852800000002
"FDA33,OUT013,",FDA33,OUT013,2672.65436
"FDQ33,OUT013,",FDQ33,OUT013,3366.7286666666664
"FDE45,OUT027,",FDE45,OUT027,4987.77412
"FDT26,OUT013,",FDT26,OUT013,2627.3355733333333
"NCV53,OUT049,",NCV53,OUT049,2617.0822533333335
"FDK60,OUT027,",FDK60,OUT027,3174.8007199999997
"NCJ29,OUT046,",NCJ29,OUT046,1599.8286266666667
"FDI15,OUT045,",FDI15,OUT045,4376.17024
"FDX21,OUT013,",FDX21,OUT013,2276.0151066666667
"FDV49,OUT019,",FDV49,OUT019,438.05201333333326
"DRO59,OUT046,",DRO59,OUT046,1810.9316133333334
"FDZ14,OUT045,",FDZ14,OUT045,1825.1797333333334
"FDP32,OUT027,",FDP32,OUT027,3192.4666133333335
"FDC33,OUT017,",FDC33,OUT017,4033.638333333334
"FDT14,OUT010,",FDT14,OUT010,380.97076
"NCN54,OUT027,",NCN54,OUT027,2023.1442666666665
"FDR57,OUT027,",FDR57,OUT027,3963.2410800000002
"DRK12,OUT046,",DRK12,OUT046,1495.2092533333337
"FDX52,OUT049,",FDX52,OUT049,3029.5231599999993
"FDX08,OUT010,",FDX08,OUT010,363.4824133333333
"FDP10,OUT010,",FDP10,OUT010,441.33662666666663
"NCP50,OUT045,",NCP50,OUT045,1501.91164
"NCL06,OUT013,",NCL06,OUT013,3727.725426666666
"FDP25,OUT013,",FDP25,OUT013,2642.2938799999997
"FDE53,OUT013,",FDE53,OUT013,1778.7068933333333
"FDL27,OUT017,",FDL27,OUT017,1813.3284933333337
"FDC35,OUT049,",FDC35,OUT049,3307.9163333333336
"DRJ47,OUT010,",DRJ47,OUT010,278.65949333333333
"FDD16,OUT018,",FDD16,OUT018,1862.64208
"NCN42,OUT049,",NCN42,OUT049,2802.219039999999
"FDC38,OUT027,",FDC38,OUT027,4021.787093333333
"NCO07,OUT045,",NCO07,OUT045,2756.367613333333
"FDQ20,OUT049,",FDQ20,OUT049,1252.0147066666666
"FDI32,OUT046,",FDI32,OUT046,1424.8563866666666
"FDN20,OUT010,",FDN20,OUT010,345.9940666666667
"DRJ51,OUT027,",DRJ51,OUT027,4519.18408
"FDU08,OUT045,",FDU08,OUT045,1364.8456133333334
"DRN37,OUT019,",DRN37,OUT019,295.6595866666666
"FDD05,OUT010,",FDD05,OUT010,245.0144
